MapName,ChunkX,ChunkY,LotX,LotY,LotZ,Width,Height,ZoneID
Malas,1664,256,1751,256,-90,9,17,4369003
Malas,1664,256,1760,256,-90,9,17,4369003
Malas,1664,256,1769,256,-90,9,17,4369003
Malas,1664,256,1664,257,-90,9,17,4369003
Malas,1664,256,1698,263,-90,9,17,4369003
Malas,1664,256,1696,264,-90,9,17,4369003
Malas,1664,256,1673,265,-90,9,17,4369003
Malas,1664,256,1692,265,-90,9,17,4369003
Malas,1664,256,1682,266,-90,9,17,4369003
Malas,1664,256,1691,266,-90,9,17,4369003
Malas,1664,256,1750,272,-90,9,17,4369003
Malas,1664,256,1759,273,-90,9,17,4369003
Malas,1664,256,1768,273,-90,9,17,4369003
Malas,1664,256,1749,274,-90,9,17,4369003
Malas,1664,256,1777,276,-90,9,17,4369003
Malas,1664,256,1748,282,-90,9,17,4369003
Malas,1664,256,1747,284,-90,9,17,4369003
Malas,1664,256,1746,286,-90,9,17,4369003
Malas,1664,256,1765,290,-90,9,17,4369003
Malas,1664,256,1776,290,-90,9,17,4369003
Malas,1664,256,1774,295,-90,9,17,4369003
Malas,1664,256,1756,300,-90,9,17,4369003
Malas,1664,256,1755,301,-90,9,17,4369003
Malas,1664,256,1746,303,-90,9,17,4369003
Malas,1664,256,1745,304,-90,9,17,4369003
Malas,1664,256,1734,306,-90,9,17,4369003
Malas,1664,256,1733,308,-90,9,17,4369003
Malas,1664,256,1732,310,-90,9,17,4369003
Malas,1664,256,1744,312,-90,9,17,4369003
Malas,1664,256,1775,312,-90,9,17,4369003
Malas,1664,256,1743,314,-90,9,17,4369003
Malas,1664,256,1728,319,-90,9,17,4369003
Malas,1664,256,1727,320,-90,9,17,4369003
Malas,1664,256,1754,320,-90,9,17,4369003
Malas,1664,256,1753,321,-90,9,17,4369003
Malas,1664,256,1726,322,-90,9,17,4369003
Malas,1664,256,1774,322,-90,9,17,4369003
Malas,1664,256,1742,323,-90,9,17,4369003
Malas,1664,256,1771,323,-90,9,17,4369003
Malas,1664,256,1768,324,-90,9,17,4369003
Malas,1664,256,1741,325,-90,9,17,4369003
Malas,1664,256,1763,325,-90,9,17,4369003
Malas,1664,256,1737,327,-90,9,17,4369003
Malas,1664,256,1752,329,-90,9,17,4369003
Malas,1664,256,1751,331,-90,9,17,4369003
Malas,1664,256,1736,336,-90,9,17,4369003
Malas,1664,256,1735,337,-90,9,17,4369003
Malas,1664,256,1734,339,-90,9,17,4369003
Malas,1664,256,1777,340,-90,9,17,4369003
Malas,1664,256,1772,341,-90,9,17,4369003
Malas,1664,256,1769,342,-90,9,17,4369003
Malas,1664,256,1680,352,-50,9,17,4369003
Malas,1664,256,1671,353,-50,9,17,4369003
Malas,1664,256,1670,359,-50,9,17,4369003
Malas,1664,256,1664,360,-50,9,17,4369003
Malas,1664,256,1689,360,-50,9,17,4369003
Malas,1664,384,1671,384,-50,9,17,4369003
Malas,1664,384,1680,384,-50,9,17,4369003
Malas,1664,384,1689,384,-50,9,17,4369003
Malas,1664,384,1698,384,-50,9,17,4369003
Malas,1664,384,1707,384,-50,9,17,4369003
Malas,1664,384,1762,387,-50,9,17,4369003
Malas,1664,384,1760,388,-50,9,17,4369003
Malas,1664,384,1754,389,-50,9,17,4369003
Malas,1664,384,1716,390,-50,9,17,4369003
Malas,1664,384,1752,390,-50,9,17,4369003
Malas,1664,384,1725,391,-50,9,17,4369003
Malas,1664,384,1750,391,-50,9,17,4369003
Malas,1664,384,1748,392,-50,9,17,4369003
Malas,1664,384,1746,393,-50,9,17,4369003
Malas,1664,384,1744,394,-50,9,17,4369003
Malas,1664,384,1734,395,-50,9,17,4369003
Malas,1664,384,1743,395,-50,9,17,4369003
Malas,1664,384,1689,401,-50,9,17,4369003
Malas,1664,384,1698,401,-50,9,17,4369003
Malas,1664,384,1707,401,-50,9,17,4369003
Malas,1664,384,1716,407,-50,9,17,4369003
Malas,1664,384,1725,408,-50,9,17,4369003
Malas,1664,384,1734,412,-50,9,17,4369003
Malas,1664,384,1782,477,-90,9,17,4369003
Malas,1664,384,1780,478,-90,9,17,4369003
Malas,1664,384,1778,480,-90,9,17,4369003
Malas,1664,384,1776,482,-90,9,17,4369003
Malas,1664,384,1774,483,-90,9,17,4369003
Malas,1664,384,1772,484,-90,9,17,4369003
Malas,1664,384,1770,485,-90,9,17,4369003
Malas,1664,384,1768,486,-90,9,17,4369003
Malas,1664,384,1767,487,-90,9,17,4369003
Malas,1664,384,1765,488,-90,9,17,4369003
Malas,1664,384,1763,489,-90,9,17,4369003
Malas,1664,384,1762,490,-90,9,17,4369003
Malas,1664,384,1761,491,-90,9,17,4369003
Malas,1664,384,1759,492,-90,9,17,4369003
Malas,1664,384,1758,493,-90,9,17,4369003
Malas,1664,384,1756,494,-90,9,17,4369003
Malas,1664,512,1736,512,-90,9,17,4369003
Malas,1664,512,1745,512,-90,9,17,4369003
Malas,1664,512,1758,512,-90,9,17,4369003
Malas,1664,512,1734,513,-90,9,17,4369003
Malas,1664,512,1733,514,-90,9,17,4369003
Malas,1664,512,1779,515,-90,9,17,4369003
Malas,1664,512,1732,516,-90,9,17,4369003
Malas,1664,512,1731,518,-90,9,17,4369003
Malas,1664,512,1730,520,-90,9,17,4369003
Malas,1664,512,1728,522,-90,9,17,4369003
Malas,1664,512,1727,524,-90,9,17,4369003
Malas,1664,512,1778,524,-90,9,17,4369003
Malas,1664,512,1777,526,-90,9,17,4369003
Malas,1664,512,1767,527,-90,9,17,4369003
Malas,1664,512,1776,527,-90,9,17,4369003
Malas,1664,512,1725,528,-90,9,17,4369003
Malas,1664,512,1743,529,-90,9,17,4369003
Malas,1664,512,1752,529,-90,9,17,4369003
Malas,1664,512,1761,529,-90,9,17,4369003
Malas,1664,512,1724,530,-90,9,17,4369003
Malas,1664,512,1742,530,-90,9,17,4369003
Malas,1664,512,1741,531,-90,9,17,4369003
Malas,1664,512,1723,532,-90,9,17,4369003
Malas,1664,512,1740,533,-90,9,17,4369003
Malas,1664,512,1722,534,-90,9,17,4369003
Malas,1664,512,1739,535,-90,9,17,4369003
Malas,1664,512,1720,536,-90,9,17,4369003
Malas,1664,512,1737,537,-90,9,17,4369003
Malas,1664,512,1718,538,-90,9,17,4369003
Malas,1664,512,1736,539,-90,9,17,4369003
Malas,1664,512,1716,540,-90,9,17,4369003
Malas,1664,512,1714,541,-89,9,17,4369003
Malas,1664,512,1735,541,-90,9,17,4369003
Malas,1664,512,1712,542,-88,9,17,4369003
Malas,1664,512,1710,544,-90,9,17,4369003
Malas,1664,512,1734,544,-90,9,17,4369003
Malas,1664,512,1773,544,-90,9,17,4369003
Malas,1664,512,1782,544,-90,9,17,4369003
Malas,1664,512,1733,545,-90,9,17,4369003
Malas,1664,512,1708,546,-90,9,17,4369003
Malas,1664,512,1751,546,-90,9,17,4369003
Malas,1664,512,1767,546,-90,9,17,4369003
Malas,1664,512,1732,547,-90,9,17,4369003
Malas,1664,512,1750,547,-90,9,17,4369003
Malas,1664,512,1749,548,-90,9,17,4369003
Malas,1664,512,1748,550,-90,9,17,4369003
Malas,1664,512,1746,552,-90,9,17,4369003
Malas,1664,512,1745,554,-90,9,17,4369003
Malas,1664,512,1701,556,-90,9,17,4369003
Malas,1664,512,1744,556,-90,9,17,4369003
Malas,1664,512,1743,558,-90,9,17,4369003
Malas,1664,512,1692,560,-90,9,17,4369003
Malas,1664,512,1760,560,-90,9,17,4369003
Malas,1664,512,1742,561,-90,9,17,4369003
Malas,1664,512,1776,561,-90,9,17,4369003
Malas,1664,512,1691,562,-90,9,17,4369003
Malas,1664,512,1710,563,-90,9,17,4369003
Malas,1664,512,1773,563,-90,9,17,4369003
Malas,1664,512,1690,564,-90,9,17,4369003
Malas,1664,512,1757,565,-90,9,17,4369003
Malas,1664,512,1688,566,-90,9,17,4369003
Malas,1664,512,1725,570,-90,9,17,4369003
Malas,1664,512,1753,572,-90,9,17,4369003
Malas,1664,512,1701,573,-90,9,17,4369003
Malas,1664,512,1719,575,-90,9,17,4369003
Malas,1664,512,1700,577,-90,9,17,4369003
Malas,1664,512,1740,578,-90,9,17,4369003
Malas,1664,512,1712,580,-90,9,17,4369003
Malas,1664,512,1779,580,-90,9,17,4369003
Malas,1664,512,1734,598,-90,9,17,4369003
Malas,1664,512,1736,615,-90,9,17,4369003
Malas,1664,640,1706,674,-90,9,17,4369003
Malas,1664,640,1705,675,-90,9,17,4369003
Malas,1664,640,1704,678,-90,9,17,4369003
Malas,1664,640,1715,678,-90,9,17,4369003
Malas,1664,768,1664,878,-79,9,17,4369003
Malas,1664,896,1699,896,-80,9,17,4390003
Malas,1664,896,1712,896,-81,9,17,4390003
Malas,1664,896,1728,896,-80,9,17,4390003
Malas,1664,896,1737,896,-78,9,17,4390003
Malas,1664,896,1761,896,-76,9,17,4390003
Malas,1664,896,1770,896,-76,9,17,4390003
Malas,1664,896,1708,897,-79,9,17,4390003
Malas,1664,896,1721,898,-79,9,17,4390003
Malas,1664,896,1746,898,-78,9,17,4390003
Malas,1664,896,1779,898,-76,9,17,4390003
Malas,1664,896,1766,913,-75,9,17,4390003
Malas,1664,896,1775,913,-76,9,17,4390003
Malas,1664,896,1782,940,-84,9,17,4390003
Malas,1664,896,1780,944,-84,9,17,4390003
Malas,1664,896,1779,946,-84,9,17,4390003
Malas,1664,896,1762,969,-85,9,17,4390003
Malas,1664,896,1728,977,-80,9,17,4390003
Malas,1664,896,1664,984,-85,9,17,4390003
Malas,1664,896,1732,995,-85,9,17,4390003
Malas,1664,896,1681,997,-85,9,17,4390003
Malas,1664,896,1690,997,-85,9,17,4390003
Malas,1664,896,1699,998,-85,9,17,4390003
Malas,1664,896,1724,1000,-83,9,17,4390003
Malas,1664,896,1670,1001,-85,9,17,4390003
Malas,1664,896,1708,1002,-85,9,17,4390003
Malas,1664,896,1717,1004,-84,9,17,4390003
Malas,1664,1024,1760,1122,-92,9,17,4369003
Malas,1664,1024,1759,1124,-90,9,17,4369003
Malas,1664,1024,1758,1125,-90,9,17,4369003
Malas,1664,1024,1769,1125,-90,9,17,4369003
Malas,1664,1024,1756,1126,-90,9,17,4369003
Malas,1664,1024,1755,1128,-90,9,17,4369003
Malas,1664,1024,1754,1129,-90,9,17,4369003
Malas,1664,1024,1752,1130,-90,9,17,4369003
Malas,1664,1024,1751,1131,-90,9,17,4369003
Malas,1664,1024,1750,1133,-90,9,17,4369003
Malas,1664,1024,1749,1134,-90,9,17,4369003
Malas,1664,1152,1734,1152,-90,9,17,4369003
Malas,1664,1152,1743,1152,-90,9,17,4369003
Malas,1664,1152,1752,1152,-90,9,17,4369003
Malas,1664,1152,1761,1152,-90,9,17,4369003
Malas,1664,1152,1775,1152,-90,9,17,4369003
Malas,1664,1152,1732,1153,-90,9,17,4369003
Malas,1664,1152,1731,1154,-90,9,17,4369003
Malas,1664,1152,1730,1155,-90,9,17,4369003
Malas,1664,1152,1773,1155,-90,9,17,4369003
Malas,1664,1152,1770,1168,-90,9,17,4369003
Malas,1664,1152,1742,1169,-90,9,17,4369003
Malas,1664,1152,1752,1169,-90,9,17,4369003
Malas,1664,1152,1761,1169,-90,9,17,4369003
Malas,1664,1152,1751,1175,-90,9,17,4369003
Malas,1664,1152,1682,1184,-90,9,17,4369003
Malas,1664,1152,1770,1185,-90,9,17,4369003
Malas,1664,1152,1691,1186,-90,9,17,4369003
Malas,1664,1152,1760,1186,-90,9,17,4369003
Malas,1664,1152,1769,1186,-90,9,17,4369003
Malas,1664,1152,1779,1187,-89,9,17,4369003
Malas,1664,1152,1672,1190,-90,9,17,4369003
Malas,1664,1152,1671,1192,-90,9,17,4369003
Malas,1664,1152,1758,1192,-90,9,17,4369003
Malas,1664,1152,1670,1193,-90,9,17,4369003
Malas,1664,1152,1668,1194,-90,9,17,4369003
Malas,1664,1152,1667,1195,-90,9,17,4369003
Malas,1664,1152,1665,1196,-90,9,17,4369003
Malas,1664,1152,1664,1197,-90,9,17,4369003
Malas,1664,1152,1681,1200,-90,9,17,4369003
Malas,1664,1152,1690,1201,-90,9,17,4369003
Malas,1664,1152,1778,1202,-90,9,17,4369003
Malas,1664,1152,1706,1203,-90,9,17,4369003
Malas,1664,1152,1767,1203,-90,9,17,4369003
Malas,1664,1152,1680,1207,-90,9,17,4369003
Malas,1664,1152,1705,1207,-90,9,17,4369003
Malas,1664,1152,1679,1209,-90,9,17,4369003
Malas,1664,1152,1701,1209,-90,9,17,4369003
Malas,1664,1152,1758,1209,-90,9,17,4369003
Malas,1664,1152,1677,1210,-90,9,17,4369003
Malas,1664,1152,1676,1211,-90,9,17,4369003
Malas,1664,1152,1674,1212,-90,9,17,4369003
Malas,1664,1152,1673,1213,-90,9,17,4369003
Malas,1664,1152,1664,1214,-90,9,17,4369003
Malas,1664,1152,1756,1214,-90,9,17,4369003
Malas,1664,1152,1699,1216,-90,9,17,4369003
Malas,1664,1152,1754,1216,-90,9,17,4369003
Malas,1664,1152,1689,1217,-90,9,17,4369003
Malas,1664,1152,1753,1217,-90,9,17,4369003
Malas,1664,1152,1698,1218,-90,9,17,4369003
Malas,1664,1152,1752,1218,-90,9,17,4369003
Malas,1664,1152,1751,1219,-90,9,17,4369003
Malas,1664,1152,1750,1220,-90,9,17,4369003
Malas,1664,1152,1767,1220,-90,9,17,4369003
Malas,1664,1152,1749,1223,-90,9,17,4369003
Malas,1664,1152,1688,1224,-90,9,17,4369003
Malas,1664,1152,1748,1224,-90,9,17,4369003
Malas,1664,1152,1776,1224,-90,9,17,4369003
Malas,1664,1152,1747,1226,-90,9,17,4369003
Malas,1664,1152,1766,1226,-90,9,17,4369003
Malas,1664,1152,1673,1230,-90,9,17,4369003
Malas,1664,1152,1666,1231,-90,9,17,4369003
Malas,1664,1152,1775,1237,-90,9,17,4369003
Malas,1664,1152,1664,1238,-90,9,17,4369003
Malas,1664,1152,1757,1240,-90,9,17,4369003
Malas,1664,1152,1690,1241,-90,9,17,4369003
Malas,1664,1152,1756,1241,-90,9,17,4369003
Malas,1664,1152,1747,1243,-90,9,17,4369003
Malas,1664,1152,1767,1243,-90,9,17,4369003
Malas,1664,1152,1766,1244,-90,9,17,4369003
Malas,1664,1152,1675,1247,-90,9,17,4369003
Malas,1664,1152,1746,1247,-90,9,17,4369003
Malas,1664,1152,1673,1248,-90,9,17,4369003
Malas,1664,1152,1684,1253,-90,9,17,4369003
Malas,1664,1152,1745,1253,-90,9,17,4369003
Malas,1664,1152,1744,1254,-90,9,17,4369003
Malas,1664,1152,1776,1254,-90,9,17,4369003
Malas,1664,1152,1665,1255,-90,9,17,4369003
Malas,1664,1152,1743,1256,-90,9,17,4369003
Malas,1664,1152,1741,1257,-90,9,17,4369003
Malas,1664,1152,1765,1257,-90,9,17,4369003
Malas,1664,1152,1693,1258,-90,9,17,4369003
Malas,1664,1152,1740,1258,-90,9,17,4369003
Malas,1664,1152,1756,1258,-90,9,17,4369003
Malas,1664,1152,1731,1259,-90,9,17,4369003
Malas,1664,1152,1713,1260,-90,9,17,4369003
Malas,1664,1152,1722,1260,-90,9,17,4369003
Malas,1664,1152,1755,1260,-90,9,17,4369003
Malas,1664,1152,1775,1260,-90,9,17,4369003
Malas,1664,1152,1774,1261,-90,9,17,4369003
Malas,1664,1280,1677,1280,-90,9,17,4369003
Malas,1664,1280,1686,1280,-90,9,17,4369003
Malas,1664,1280,1695,1280,-90,9,17,4369003
Malas,1664,1280,1704,1280,-90,9,17,4369003
Malas,1664,1280,1713,1280,-90,9,17,4369003
Malas,1664,1280,1722,1280,-90,9,17,4369003
Malas,1664,1280,1731,1280,-90,9,17,4369003
Malas,1664,1280,1747,1280,-90,9,17,4369003
Malas,1664,1280,1758,1280,-90,9,17,4369003
Malas,1664,1280,1740,1283,-90,9,17,4369003
Malas,1664,1280,1756,1291,-90,9,17,4369003
Malas,1664,1280,1782,1292,-90,9,17,4369003
Malas,1664,1280,1778,1294,-90,9,17,4369003
Malas,1664,1280,1767,1295,-90,9,17,4369003
Malas,1664,1280,1776,1296,-90,9,17,4369003
Malas,1664,1280,1680,1297,-90,9,17,4369003
Malas,1664,1280,1689,1297,-90,9,17,4369003
Malas,1664,1280,1698,1297,-90,9,17,4369003
Malas,1664,1280,1707,1297,-90,9,17,4369003
Malas,1664,1280,1716,1297,-90,9,17,4369003
Malas,1664,1280,1725,1297,-90,9,17,4369003
Malas,1664,1280,1735,1297,-90,9,17,4369003
Malas,1664,1280,1749,1297,-90,9,17,4369003
Malas,1664,1280,1765,1297,-90,9,17,4369003
Malas,1664,1280,1670,1299,-89,9,17,4369003
Malas,1664,1280,1679,1300,-90,9,17,4369003
Malas,1664,1280,1744,1300,-90,9,17,4369003
Malas,1664,1280,1758,1308,-90,9,17,4369003
Malas,1664,1280,1774,1312,-90,9,17,4369003
Malas,1664,1280,1664,1313,-90,9,17,4369003
Malas,1664,1280,1695,1314,-90,9,17,4369003
Malas,1664,1280,1704,1314,-90,9,17,4369003
Malas,1664,1280,1713,1314,-90,9,17,4369003
Malas,1664,1280,1722,1314,-90,9,17,4369003
Malas,1664,1280,1731,1314,-90,9,17,4369003
Malas,1664,1280,1740,1314,-90,9,17,4369003
Malas,1664,1280,1753,1314,-90,9,17,4369003
Malas,1664,1280,1767,1314,-90,9,17,4369003
Malas,1664,1280,1673,1316,-90,9,17,4369003
Malas,1664,1280,1749,1317,-90,9,17,4369003
Malas,1664,1280,1691,1320,-90,9,17,4369003
Malas,1664,1280,1682,1321,-90,9,17,4369003
Malas,1664,1280,1762,1325,-90,9,17,4369003
Malas,1664,1280,1776,1329,-90,9,17,4369003
Malas,1664,1280,1664,1330,-90,9,17,4369003
Malas,1664,1280,1700,1331,-90,9,17,4369003
Malas,1664,1280,1709,1331,-90,9,17,4369003
Malas,1664,1280,1718,1331,-90,9,17,4369003
Malas,1664,1280,1727,1331,-90,9,17,4369003
Malas,1664,1280,1736,1331,-90,9,17,4369003
Malas,1664,1280,1758,1331,-90,9,17,4369003
Malas,1664,1280,1771,1331,-90,9,17,4369003
Malas,1664,1280,1754,1334,-90,9,17,4369003
Malas,1664,1280,1745,1339,-88,9,17,4369003
Malas,1664,1280,1767,1342,-90,9,17,4369003
Malas,1664,1280,1742,1348,-90,9,17,4369003
Malas,1664,1280,1763,1348,-90,9,17,4369003
Malas,1664,1280,1754,1351,-90,9,17,4369003
Malas,1664,1280,1679,1354,-109,9,17,4369003
Malas,1664,1280,1676,1355,-110,9,17,4369003
Malas,1664,1280,1675,1356,-110,9,17,4369003
Malas,1664,1280,1776,1356,-90,9,17,4369003
Malas,1664,1280,1673,1357,-110,9,17,4369003
Malas,1664,1280,1670,1358,-109,9,17,4369003
Malas,1664,1280,1669,1359,-110,9,17,4369003
Malas,1664,1280,1772,1359,-90,9,17,4369003
Malas,1664,1280,1667,1360,-110,9,17,4369003
Malas,1664,1280,1665,1361,-110,9,17,4369003
Malas,1664,1280,1664,1362,-110,9,17,4369003
Malas,1664,1280,1688,1365,-110,9,17,4369003
Malas,1664,1280,1703,1366,-110,9,17,4369003
Malas,1664,1280,1712,1368,-110,9,17,4369003
Malas,1664,1280,1685,1371,-110,9,17,4369003
Malas,1664,1280,1684,1372,-110,9,17,4369003
Malas,1664,1280,1682,1373,-110,9,17,4369003
Malas,1664,1280,1679,1374,-110,9,17,4369003
Malas,1664,1280,1678,1375,-110,9,17,4369003
Malas,1664,1280,1676,1376,-110,9,17,4369003
Malas,1664,1280,1674,1377,-110,9,17,4369003
Malas,1664,1280,1673,1378,-110,9,17,4369003
Malas,1664,1280,1702,1378,-110,9,17,4369003
Malas,1664,1280,1664,1379,-110,9,17,4369003
Malas,1664,1280,1723,1380,-108,9,17,4369003
Malas,1664,1280,1736,1382,-108,9,17,4369003
Malas,1664,1280,1711,1383,-110,9,17,4369003
Malas,1664,1280,1701,1387,-110,9,17,4369003
Malas,1664,1280,1698,1388,-110,9,17,4369003
Malas,1664,1408,1664,1408,-110,9,17,4369003
Malas,1664,1408,1678,1408,-110,9,17,4369003
Malas,1664,1408,1687,1408,-110,9,17,4369003
Malas,1664,1408,1714,1408,-110,9,17,4369003
Malas,1664,1408,1727,1408,-110,9,17,4369003
Malas,1664,1408,1739,1408,-110,9,17,4369003
Malas,1664,1408,1759,1408,-110,9,17,4369003
Malas,1664,1408,1768,1408,-110,9,17,4369003
Malas,1664,1408,1758,1409,-110,9,17,4369003
Malas,1664,1408,1777,1410,-110,9,17,4369003
Malas,1664,1408,1673,1413,-110,9,17,4369003
Malas,1664,1408,1723,1413,-110,9,17,4369003
Malas,1664,1408,1736,1418,-110,9,17,4369003
Malas,1664,1408,1705,1423,-110,9,17,4369003
Malas,1664,1408,1697,1424,-110,9,17,4369003
Malas,1664,1408,1664,1425,-110,9,17,4369003
Malas,1664,1408,1718,1425,-110,9,17,4369003
Malas,1664,1408,1735,1425,-110,9,17,4369003
Malas,1664,1408,1745,1425,-110,9,17,4369003
Malas,1664,1408,1763,1426,-110,9,17,4369003
Malas,1664,1408,1761,1428,-110,9,17,4369003
Malas,1664,1408,1673,1430,-110,9,17,4369003
Malas,1664,1408,1732,1431,-110,9,17,4369003
Malas,1664,1408,1775,1434,-110,9,17,4369003
Malas,1664,1408,1754,1435,-110,9,17,4369003
Malas,1664,1408,1682,1441,-110,9,17,4369003
Malas,1664,1408,1664,1442,-110,9,17,4369003
Malas,1664,1408,1749,1442,-110,9,17,4369003
Malas,1664,1408,1704,1443,-110,9,17,4369003
Malas,1664,1408,1694,1444,-110,9,17,4369003
Malas,1664,1408,1673,1447,-110,9,17,4369003
Malas,1664,1408,1769,1449,-110,9,17,4369003
Malas,1664,1408,1691,1451,-110,9,17,4369003
Malas,1664,1408,1713,1451,-110,9,17,4369003
Malas,1664,1408,1778,1451,-110,9,17,4369003
Malas,1664,1408,1724,1452,-110,9,17,4369003
Malas,1664,1408,1758,1452,-110,9,17,4369003
Malas,1664,1408,1748,1453,-110,9,17,4369003
Malas,1664,1408,1736,1455,-110,9,17,4369003
Malas,1664,1408,1722,1456,-110,9,17,4369003
Malas,1664,1408,1767,1456,-110,9,17,4369003
Malas,1664,1408,1683,1458,-110,9,17,4369003
Malas,1664,1408,1669,1459,-110,9,17,4369003
Malas,1664,1408,1745,1459,-110,9,17,4369003
Malas,1664,1408,1757,1459,-110,9,17,4369003
Malas,1664,1408,1702,1461,-110,9,17,4369003
Malas,1664,1408,1664,1462,-110,9,17,4369003
Malas,1664,1408,1700,1463,-110,9,17,4369003
Malas,1664,1408,1777,1466,-110,9,17,4369003
Malas,1664,1408,1720,1468,-110,9,17,4369003
Malas,1664,1408,1719,1470,-110,9,17,4369003
Malas,1664,1408,1692,1472,-110,9,17,4369003
Malas,1664,1408,1771,1473,-110,9,17,4369003
Malas,1664,1408,1685,1475,-110,9,17,4369003
Malas,1664,1408,1752,1476,-110,9,17,4369003
Malas,1664,1408,1709,1483,-110,9,17,4369003
Malas,1664,1408,1761,1483,-110,9,17,4369003
Malas,1664,1408,1666,1485,-110,9,17,4369003
Malas,1664,1408,1735,1486,-110,9,17,4369003
Malas,1664,1408,1770,1486,-110,9,17,4369003
Malas,1664,1408,1780,1486,-110,9,17,4369003
Malas,1664,1408,1707,1487,-110,9,17,4369003
Malas,1664,1408,1779,1490,-110,9,17,4369003
Malas,1664,1408,1676,1492,-110,9,17,4369003
Malas,1664,1408,1689,1492,-110,9,17,4369003
Malas,1664,1408,1734,1494,-110,9,17,4369003
Malas,1664,1408,1747,1494,-110,9,17,4369003
Malas,1664,1408,1718,1500,-110,9,17,4369003
Malas,1664,1408,1685,1501,-110,9,17,4369003
Malas,1664,1408,1758,1503,-110,9,17,4369003
Malas,1664,1408,1775,1503,-110,9,17,4369003
Malas,1664,1408,1703,1505,-110,9,17,4369003
Malas,1664,1408,1727,1506,-110,9,17,4369003
Malas,1664,1408,1675,1510,-110,9,17,4369003
Malas,1664,1408,1737,1511,-110,9,17,4369003
Malas,1664,1408,1771,1516,-110,9,17,4369003
Malas,1664,1408,1723,1517,-110,9,17,4369003
Malas,1664,1536,1664,1536,-110,9,17,4369003
Malas,1664,1536,1742,1536,-110,9,17,4369003
Malas,1664,1536,1751,1536,-110,9,17,4369003
Malas,1664,1536,1768,1536,-110,9,17,4369003
Malas,1664,1536,1764,1539,-110,9,17,4369003
Malas,1664,1536,1777,1546,-110,9,17,4369003
Malas,1664,1664,1669,1716,-110,9,17,4369003
Malas,1664,1664,1692,1718,-110,9,17,4369003
Malas,1664,1664,1681,1722,-110,9,17,4369003
Malas,1664,1664,1749,1726,-110,9,17,4369003
Malas,1664,1664,1679,1727,-110,9,17,4369003
Malas,1664,1664,1690,1728,-110,9,17,4369003
Malas,1664,1664,1725,1728,-110,9,17,4369003
Malas,1664,1664,1768,1728,-110,9,17,4369003
Malas,1664,1664,1758,1732,-110,9,17,4369003
Malas,1664,1664,1746,1736,-110,9,17,4369003
Malas,1664,1664,1706,1737,-110,9,17,4369003
Malas,1664,1664,1688,1739,-110,9,17,4369003
Malas,1664,1664,1744,1739,-110,9,17,4369003
Malas,1664,1664,1740,1740,-110,9,17,4369003
Malas,1664,1664,1734,1741,-110,9,17,4369003
Malas,1664,1664,1777,1742,-110,9,17,4369003
Malas,1664,1664,1718,1743,-110,9,17,4369003
Malas,1664,1664,1684,1744,-110,9,17,4369003
Malas,1664,1664,1672,1745,-110,9,17,4369003
Malas,1664,1664,1727,1745,-110,9,17,4369003
Malas,1664,1664,1772,1745,-110,9,17,4369003
Malas,1664,1664,1715,1750,-110,9,17,4369003
Malas,1664,1664,1697,1753,-110,9,17,4369003
Malas,1664,1664,1671,1754,-110,9,17,4369003
Malas,1664,1664,1712,1754,-110,9,17,4369003
Malas,1664,1664,1694,1756,-110,9,17,4369003
Malas,1664,1664,1736,1758,-110,9,17,4369003
Malas,1664,1664,1748,1758,-110,9,17,4369003
Malas,1664,1664,1765,1759,-110,9,17,4369003
Malas,1664,1664,1724,1760,-110,9,17,4369003
Malas,1664,1664,1668,1761,-110,9,17,4369003
Malas,1664,1664,1747,1761,-110,9,17,4369003
Malas,1664,1664,1733,1762,-110,9,17,4369003
Malas,1664,1664,1721,1767,-110,9,17,4369003
Malas,1664,1664,1709,1769,-110,9,17,4369003
Malas,1664,1664,1680,1770,-110,9,17,4369003
Malas,1664,1664,1774,1770,-110,9,17,4369003
Malas,1664,1664,1679,1771,-110,9,17,4369003
Malas,1664,1664,1718,1771,-110,9,17,4369003
Malas,1664,1792,1756,1792,-110,9,17,4369003
Malas,1664,1792,1778,1792,-110,9,17,4369003
Malas,1664,1792,1746,1793,-110,9,17,4369003
Malas,1664,1792,1755,1794,-110,9,17,4369003
Malas,1664,1792,1682,1814,-92,9,17,4369003
Malas,1664,1792,1739,1828,-92,9,17,4369003
Malas,1664,1792,1755,1830,-92,9,17,4369003
Malas,1664,1792,1767,1832,-92,9,17,4369003
Malas,1664,1792,1776,1833,-92,9,17,4369003
Malas,1664,1792,1703,1834,-90,9,17,4369003
Malas,1664,1792,1727,1834,-90,9,17,4369003
Malas,1664,1792,1712,1835,-90,9,17,4369003
Malas,1664,1792,1736,1837,-90,9,17,4369003
Malas,1664,1792,1721,1840,-90,9,17,4369003
Malas,1664,1792,1773,1849,-90,9,17,4369003
Malas,1664,1792,1745,1850,-90,9,17,4369003
Malas,1664,1792,1732,1851,-90,9,17,4369003
Malas,1664,1792,1758,1852,-90,9,17,4369003
Malas,1664,1792,1782,1852,-90,9,17,4369003
Malas,1664,1792,1754,1854,-90,9,17,4369003
Malas,1664,1792,1769,1859,-90,9,17,4369003
Malas,1664,1792,1767,1864,-90,9,17,4369003
Malas,1664,1792,1778,1866,-90,9,17,4369003
Malas,1792,0,1830,106,-90,9,17,4369003
Malas,1792,0,1839,106,-90,9,17,4369003
