MapName,X,Y,Z,Width,Height,ZoneID
Trammel,4493,1251,0,16,9,1107002
Trammel,4533,1251,0,9,9,1107002
Trammel,4513,1257,0,11,9,1107002
Trammel,4481,1260,0,11,9,1107002
Trammel,4501,1260,0,11,12,1107002
Trammel,4592,1269,1,9,11,1107002
Trammel,4541,1284,7,11,9,1107002
Trammel,4590,1287,0,10,9,1107002
Trammel,4485,1289,7,11,13,1107002
Trammel,4525,1289,9,10,10,1107002
Trammel,4513,1290,8,11,9,1107002
Trammel,4485,1302,8,15,9,1107002
Trammel,4525,1302,8,10,10,1107002
Trammel,4548,1306,8,9,10,1107002
Trammel,4573,1308,8,11,9,1107002
Trammel,4509,1314,8,11,9,1107002
Trammel,4597,1323,0,11,9,1107002
Trammel,4528,1326,8,29,9,1107002
Trammel,4573,1326,8,11,9,1107002
Trammel,4485,1329,8,11,9,1107002
Trammel,4498,1338,8,14,9,1107002
Trammel,4597,1347,0,11,9,1107002
Trammel,4546,1359,8,10,9,1107002
Trammel,4573,1377,12,10,9,1107002
Trammel,4589,1380,0,11,9,1107002
Trammel,4546,1389,8,10,9,1107002
Trammel,4546,1398,8,10,9,1107002
Trammel,4569,1398,12,11,10,1107002
Trammel,4481,1425,8,15,9,1107052
Trammel,4549,1425,8,11,9,1107052
Trammel,4597,1428,0,9,9,1107052
Trammel,4497,1431,8,11,12,1107052
Trammel,4557,1437,8,11,9,1107052
Trammel,4545,1440,8,11,9,1107052
Trammel,4485,1443,8,15,9,1107052
Trammel,4505,1443,8,9,9,1107052
Trammel,4571,1461,2,9,9,1107052
Trammel,4597,1464,0,11,9,1107052
Trammel,4545,1467,11,10,9,1107052
Trammel,4517,1470,9,11,11,1107052
Trammel,4593,1476,0,15,9,1107052
Trammel,4521,1482,0,12,9,1107052
Trammel,4585,1488,0,11,13,1107052
Trammel,4509,1493,0,14,9,1107052
Trammel,4557,1509,0,14,9,1107052
Trammel,4484,3093,0,9,9,0
Trammel,4572,3112,0,10,10,0
Trammel,4515,3122,0,12,9,0
Trammel,4572,3122,3,12,9,0
Trammel,4501,3130,0,9,16,0
Trammel,4570,3138,1,9,17,0
Trammel,4485,3153,0,11,10,0
Trammel,4566,3156,0,10,9,0
Trammel,4561,3171,0,10,12,0
Trammel,4562,3183,0,9,16,0
Trammel,4568,3219,0,9,15,0
Trammel,4517,3237,0,14,11,0
Trammel,4586,3241,0,9,9,0
Trammel,4512,3248,0,22,9,0
Trammel,4591,3255,0,9,9,0
Trammel,4480,3256,0,12,11,0
Trammel,4557,3263,0,9,19,0
Trammel,4598,3271,0,10,9,0
Trammel,4496,3279,0,9,14,0
Trammel,4563,3290,0,9,9,0
Trammel,4599,3302,0,9,9,0
Trammel,4480,3303,0,9,22,0
Trammel,4503,3307,0,11,9,0
Trammel,4489,3308,0,9,9,0
Trammel,4599,3311,0,9,17,0
Trammel,4554,3316,-1,9,10,0
Trammel,4568,3334,0,9,9,0
Trammel,4560,3361,0,9,16,0
Trammel,4597,3373,0,9,11,0
Trammel,4558,3383,0,9,12,0
Trammel,4491,3384,0,12,16,0
Trammel,4596,3387,0,12,10,0
Trammel,4480,3388,-1,9,12,0
Trammel,4503,3389,0,9,9,0
Trammel,4557,3398,0,11,11,0
Trammel,4491,3400,0,13,9,0
Trammel,4587,3400,0,10,12,0
Trammel,4497,3413,0,9,9,0
Trammel,4572,3416,0,9,9,0
Trammel,4579,3425,0,9,13,0
Trammel,4563,3437,0,11,13,0
Trammel,4561,3456,0,11,10,0
Trammel,4580,3469,0,9,11,0
Trammel,4561,3485,0,9,11,0
Trammel,4552,3497,0,9,11,0
Trammel,4595,3502,20,10,15,0
Trammel,4543,3505,0,9,14,0
Trammel,4586,3509,23,9,14,0
Trammel,4528,3516,0,15,10,0
Trammel,4558,3521,29,13,10,0
Trammel,4514,3529,0,9,10,0
Trammel,4558,3533,25,12,9,0
Trammel,4582,3533,30,10,15,0
Trammel,4547,3547,24,9,11,0
Trammel,4520,3556,0,9,11,0
Trammel,4550,3574,30,9,10,0
Trammel,4548,3596,20,9,15,0
Trammel,4493,3601,2,11,10,0
Trammel,4554,3626,40,9,9,0
Trammel,4591,3655,80,9,17,0
Trammel,4515,3686,40,10,9,0
Trammel,4535,3701,40,12,11,0
Trammel,4539,3712,40,10,13,0
Trammel,4502,3726,20,9,10,0
Trammel,4576,3751,4,9,9,0
Trammel,4522,3753,0,9,10,0
Trammel,4531,3756,0,10,9,0
Trammel,4513,3762,0,9,10,0
Trammel,4555,3830,0,9,10,0
Trammel,4558,3840,0,11,13,0
Trammel,4589,3845,0,13,9,0
Trammel,4593,3877,0,9,13,0
Trammel,4495,3935,0,9,11,0
Trammel,4551,3938,0,9,16,0
Trammel,4509,3944,0,12,9,0
Trammel,4512,3968,0,11,11,0
Trammel,4524,3971,0,10,10,0
Trammel,4689,1110,0,11,12,1107002
Trammel,4675,1111,-1,9,11,1107002
Trammel,4646,1122,-1,10,9,1107002
Trammel,4634,1128,-2,10,9,1107002
Trammel,4613,1143,0,11,9,1107002
Trammel,4669,1152,0,11,9,1107002
Trammel,4681,1152,0,11,9,1107002
Trammel,4647,1155,0,9,11,1107002
Trammel,4669,1161,0,9,9,1107002
Trammel,4665,1173,0,11,9,1107002
Trammel,4657,1186,0,9,11,1107002
Trammel,4665,1200,0,11,9,1107002
Trammel,4636,1210,0,10,11,1107002
Trammel,4609,1218,0,10,9,1107002
Trammel,4616,1266,0,9,14,1107002
Trammel,4620,1280,0,9,11,1107002
Trammel,4644,1309,0,9,14,1107002
Trammel,4633,1340,0,10,13,1107002
Trammel,4617,1362,0,11,9,1107002
Trammel,4656,1362,0,11,11,1107002
Trammel,4628,1364,0,9,10,1107002
Trammel,4643,1367,0,12,14,1107002
Trammel,4659,1373,0,9,14,1107002
Trammel,4629,1386,0,9,12,1107002
Trammel,4638,1394,0,11,9,1107002
Trammel,4609,1398,0,11,9,1107002
Trammel,4641,1409,0,9,10,1107002
Trammel,4699,1410,0,9,24,1107002
Trammel,4712,1412,0,9,11,1107002
Trammel,4636,1419,0,9,11,1107002
Trammel,4683,1427,0,10,9,1107002
Trammel,4617,1434,0,15,12,1107002
Trammel,4632,1441,0,13,11,1107002
Trammel,4633,1452,0,12,16,1107002
Trammel,4613,1464,0,11,9,1107002
Trammel,4640,1468,0,11,17,1107002
Trammel,4617,1485,0,11,14,1107002
Trammel,4628,1488,0,11,13,1107002
Trammel,4610,3261,0,9,16,0
Trammel,4609,3282,0,9,19,0
Trammel,4609,3330,0,9,9,0
Trammel,4646,3330,0,9,13,0
Trammel,4664,3342,0,9,10,0
Trammel,4616,3345,0,11,10,0
Trammel,4608,3355,0,11,9,0
Trammel,4615,3395,0,9,10,0
Trammel,4717,3400,0,10,16,0
Trammel,4720,3416,0,12,12,0
Trammel,4608,3421,0,9,12,0
Trammel,4693,3436,0,9,20,0
Trammel,4683,3437,0,9,11,0
Trammel,4708,3441,0,10,11,0
Trammel,4635,3442,20,9,11,0
Trammel,4688,3466,0,9,10,0
Trammel,4713,3467,0,9,9,0
Trammel,4665,3515,46,9,12,0
Trammel,4611,3519,29,9,12,0
Trammel,4709,3522,0,12,10,0
Trammel,4689,3559,0,10,11,0
Trammel,4680,3623,41,9,9,0
Trammel,4623,3669,80,10,24,0
Trammel,4646,3742,5,9,12,0
Trammel,4615,3752,7,10,11,0
Trammel,4727,3815,0,9,18,0
Trammel,4635,3829,0,10,11,0
Trammel,4659,3831,0,13,9,0
Trammel,4616,3845,0,9,13,0
Trammel,4616,3879,0,14,10,0
Trammel,4751,3456,0,9,9,0
Trammel,4750,3472,0,13,10,0
Trammel,4736,3482,0,9,9,0
Trammel,4748,3482,0,12,13,0
Trammel,4737,3491,0,9,10,0
Trammel,4760,3492,0,11,10,0
Trammel,4830,3591,0,9,9,0
Trammel,4832,3600,0,9,11,0
Trammel,4815,3638,0,14,9,0
Trammel,4831,3649,0,9,9,0
Trammel,4819,3663,0,10,9,0
Trammel,4830,3681,0,12,10,0
Trammel,4820,3683,0,9,14,0
Trammel,4736,3684,0,9,9,0
Trammel,4814,3712,0,11,15,0
Trammel,4827,3715,0,9,12,0
Trammel,4798,3726,0,9,9,0
Trammel,4784,3727,0,13,9,0
Trammel,4768,3754,0,9,21,0
Trammel,4788,3763,0,9,9,0
Trammel,4766,3793,0,9,18,0
Trammel,4738,3818,0,9,17,0
Trammel,4751,3818,0,11,12,0
Trammel,4773,3824,0,10,16,0
Trammel,4767,3840,0,10,10,0
Trammel,4778,3842,0,10,11,0
Trammel,5120,256,15,128,23,1114003
Trammel,5120,279,15,10,105,1114003
Trammel,5130,279,15,9,16,1114003
Trammel,5145,279,15,11,21,1114003
Trammel,5163,279,15,85,105,1114003
Trammel,5151,300,15,12,84,1114003
Trammel,5130,308,15,21,76,1114003
Trammel,5120,384,15,128,128,0
Trammel,5144,1288,0,9,9,0
Trammel,5159,1288,0,9,23,0
Trammel,5192,1295,0,9,9,0
Trammel,5202,1295,0,14,9,0
Trammel,5128,1303,0,9,9,0
Trammel,5138,1303,0,14,9,0
Trammel,5159,1312,0,9,16,0
Trammel,5176,1319,0,9,9,0
Trammel,5186,1319,2,14,9,0
Trammel,5128,1320,0,9,9,0
Trammel,5200,1327,0,16,9,0
Trammel,5191,1328,0,9,24,0
Trammel,5175,1336,0,9,9,0
Trammel,5128,1343,0,32,9,0
Trammel,5175,1346,0,9,29,0
Trammel,5135,1352,0,9,16,0
Trammel,5151,1352,0,9,32,0
Trammel,5184,1359,0,16,9,0
Trammel,5160,1375,0,16,9,0
Trammel,5152,1424,0,24,16,0
Trammel,5199,1424,0,9,24,0
Trammel,5135,1432,0,9,9,0
Trammel,5223,1432,0,9,9,0
Trammel,5233,1432,0,15,9,0
Trammel,5135,1442,0,9,15,0
Trammel,5223,1443,1,9,29,0
Trammel,5144,1455,0,17,9,0
Trammel,5162,1455,0,13,9,0
Trammel,5199,1456,0,9,24,0
Trammel,5239,1464,0,9,40,0
Trammel,5151,1477,0,9,12,0
Trammel,5160,1479,0,16,9,0
Trammel,5136,1480,0,9,9,0
Trammel,5151,1490,0,9,22,0
Trammel,5207,1814,0,13,13,0
Trammel,5140,1824,0,11,21,0
Trammel,5140,1867,0,9,23,0
Trammel,5194,1877,0,11,26,0
Trammel,5149,1878,0,9,12,0
Trammel,5205,1887,0,9,18,0
Trammel,5226,1944,0,10,24,0
Trammel,5195,2011,0,11,21,0
Trammel,5206,2014,0,9,12,0
Trammel,5120,2048,0,128,128,0
Trammel,5209,2315,28,9,9,0
Trammel,5151,2316,31,10,16,0
Trammel,5141,2320,30,10,18,0
Trammel,5210,2324,31,13,10,0
Trammel,5180,2331,29,9,17,0
Trammel,5163,2340,35,17,9,0
Trammel,5232,2345,5,12,10,0
Trammel,5197,2349,29,13,9,0
Trammel,5141,2354,29,9,9,0
Trammel,5163,2365,22,10,14,0
Trammel,5173,2367,23,12,12,0
Trammel,5173,2392,34,11,9,0
Trammel,5164,2394,35,9,12,0
Trammel,5135,2406,17,11,11,0
Trammel,5146,2409,21,9,12,0
Trammel,5127,2447,18,9,13,0
Trammel,5130,2515,3,10,9,0
Trammel,5139,2882,48,14,11,0
Trammel,5129,2888,52,9,29,0
Trammel,5170,2901,-2,10,29,0
Trammel,5138,2905,51,14,11,0
Trammel,5161,2911,2,9,18,0
Trammel,5190,2987,59,9,12,0
Trammel,5129,3047,47,11,20,0
Trammel,5186,3114,90,9,11,0
Trammel,5226,3125,92,9,10,0
Trammel,5206,3170,22,14,30,0
Trammel,5146,3200,79,21,12,0
Trammel,5206,3200,19,19,11,0
Trammel,5154,3212,79,13,10,0
Trammel,5213,3224,3,11,10,0
Trammel,5236,3244,3,11,31,0
Trammel,5203,3246,5,9,14,0
Trammel,5227,3247,5,9,35,0
Trammel,5176,3263,40,11,45,0
Trammel,5199,3335,1,9,13,0
Trammel,5177,3348,29,9,25,0
Trammel,5205,3382,33,9,10,0
Trammel,5190,3404,27,13,9,0
Trammel,5166,3436,60,16,19,0
Trammel,5168,3467,-2,11,10,0
Trammel,5203,3477,4,12,9,0
Trammel,5185,3482,-2,11,10,0
Trammel,5154,3497,25,10,12,0
Trammel,5206,3502,2,10,28,0
Trammel,5216,3505,2,16,19,0
Trammel,5181,3507,-1,25,17,0
Trammel,5188,3524,2,18,10,0
Trammel,5189,3534,1,21,10,0
Trammel,5169,3540,61,10,10,0
Trammel,5192,3544,2,21,14,0
Trammel,5170,3550,60,9,9,0
Trammel,5221,3550,1,9,34,0
Trammel,5208,3558,2,13,26,0
Trammel,5230,3558,-3,9,26,0
Trammel,5239,3561,-1,9,23,0
Trammel,5171,3563,29,10,14,0
Trammel,5237,3589,12,11,10,0
Trammel,5171,3717,-1,11,26,0
Trammel,5162,3731,1,9,17,0
Trammel,5150,3738,-2,11,12,0
Trammel,5196,3757,0,9,30,0
Trammel,5205,3772,2,11,18,0
Trammel,5171,3776,-2,10,14,0
Trammel,5181,3787,0,11,12,0
Trammel,5167,3805,-2,12,11,0
Trammel,5152,3808,-2,9,32,0
Trammel,5218,3811,23,14,20,0
Trammel,5196,3814,24,9,18,0
Trammel,5161,3827,-2,19,13,0
Trammel,5144,3840,3,72,9,0
Trammel,5187,3849,-1,20,16,0
Trammel,5229,3860,45,12,16,0
Trammel,5224,3876,46,9,19,0
Trammel,5185,3879,3,19,26,0
Trammel,5173,3883,2,12,16,0
Trammel,5162,3887,0,11,13,0
Trammel,5152,3905,1,15,11,0
Trammel,5215,3920,34,13,13,0
Trammel,5205,3922,37,10,16,0
Trammel,5148,3927,34,13,9,0
Trammel,5248,256,15,24,128,1114003
Trammel,5316,256,15,60,128,1114003
Trammel,5272,275,7,24,109,1114003
Trammel,5296,299,7,20,85,1114003
Trammel,5248,384,15,127,128,0
Trammel,5311,1416,0,9,16,0
Trammel,5320,1423,0,32,9,0
Trammel,5359,1423,0,9,25,0
Trammel,5334,1432,0,10,16,0
Trammel,5248,1438,0,9,10,0
Trammel,5294,1440,0,10,25,0
Trammel,5343,1448,0,9,16,0
Trammel,5271,1456,0,23,9,0
Trammel,5334,1456,0,9,12,0
Trammel,5248,1471,0,16,9,0
Trammel,5325,1809,0,12,20,0
Trammel,5316,1815,0,9,12,0
Trammel,5257,1832,0,9,17,0
Trammel,5270,1876,0,9,22,0
Trammel,5279,1879,0,9,16,0
Trammel,5314,1895,0,10,24,0
Trammel,5305,1899,0,9,18,0
Trammel,5248,2048,0,128,128,0
Trammel,5322,2334,7,13,19,0
Trammel,5309,2336,6,13,14,0
Trammel,5341,2576,42,9,13,0
Trammel,5347,3107,2,9,18,0
Trammel,5255,3149,45,9,9,0
Trammel,5260,3165,86,9,13,0
Trammel,5367,3183,7,9,17,0
Trammel,5288,3228,4,14,15,0
Trammel,5279,3232,2,9,12,0
Trammel,5340,3335,2,10,9,0
Trammel,5264,3343,25,12,26,0
Trammel,5276,3345,26,11,28,0
Trammel,5329,3382,-1,9,12,0
Trammel,5296,3392,0,9,9,0
Trammel,5320,3393,1,9,13,0
Trammel,5270,3395,3,9,10,0
Trammel,5312,3416,1,15,25,0
Trammel,5333,3422,0,9,15,0
Trammel,5327,3437,-1,13,9,0
Trammel,5315,3483,60,12,25,0
Trammel,5304,3495,61,11,20,0
Trammel,5344,3504,-2,9,12,0
Trammel,5367,3507,-1,9,76,0
Trammel,5353,3520,-1,14,64,0
Trammel,5248,3525,3,15,23,0
Trammel,5340,3525,-1,13,24,0
Trammel,5331,3533,1,9,17,0
Trammel,5320,3534,-2,11,20,0
Trammel,5279,3538,-2,11,9,0
Trammel,5273,3556,1,9,28,0
Trammel,5343,3557,-1,10,27,0
Trammel,5334,3558,1,9,26,0
Trammel,5294,3560,3,11,24,0
Trammel,5324,3560,-2,10,24,0
Trammel,5305,3563,-1,19,21,0
Trammel,5248,3564,-1,10,20,0
Trammel,5282,3569,0,12,15,0
Trammel,5272,3588,27,14,11,0
Trammel,5325,3601,2,9,13,0
Trammel,5327,3632,0,13,9,0
Trammel,5346,3636,2,9,16,0
Trammel,5276,3639,4,11,10,0
Trammel,5367,3639,1,9,24,0
Trammel,5349,3656,0,9,12,0
Trammel,5304,3658,2,12,12,0
Trammel,5316,3660,5,16,9,0
Trammel,5295,3662,5,9,13,0
Trammel,5283,3663,3,12,15,0
Trammel,5271,3671,3,12,15,0
Trammel,5341,3682,0,9,20,0
Trammel,5350,3697,3,10,15,0
Trammel,5360,3698,5,12,14,0
Trammel,5346,3712,-1,29,11,0
Trammel,5271,3717,-3,10,9,0
Trammel,5359,3723,-3,16,10,0
Trammel,5330,3729,1,12,9,0
Trammel,5309,3736,-2,10,9,0
Trammel,5270,3742,23,9,45,0
Trammel,5361,3754,0,14,10,0
Trammel,5261,3761,21,9,38,0
Trammel,5252,3769,24,9,33,0
Trammel,5319,3793,-1,9,11,0
Trammel,5297,3807,25,9,9,0
Trammel,5345,3809,22,9,13,0
Trammel,5315,3821,-1,9,19,0
Trammel,5248,3826,-2,27,14,0
Trammel,5275,3831,2,9,9,0
Trammel,5289,3840,-2,11,9,0
Trammel,5363,3840,-1,13,10,0
Trammel,5270,3850,20,10,10,0
Trammel,5367,3850,-2,9,16,0
Trammel,5354,3851,19,9,11,0
Trammel,5330,3855,44,21,42,0
Trammel,5257,3874,1,11,9,0
Trammel,5321,3875,44,9,20,0
Trammel,5367,3875,-1,9,93,0
Trammel,5284,3887,3,12,9,0
Trammel,5285,3906,0,16,10,0
Trammel,5301,3908,0,18,11,0
Trammel,5357,3911,-1,10,57,0
Trammel,5319,3913,-1,21,11,0
Trammel,5340,3914,-1,17,32,0
Trammel,5323,3924,-3,17,15,0
Trammel,5345,3946,3,12,22,0
Trammel,5384,272,0,9,9,0
Trammel,5431,272,0,10,9,0
Trammel,5431,282,0,9,14,0
Trammel,5440,287,0,64,9,0
Trammel,5388,295,0,12,11,0
Trammel,5463,298,0,9,46,0
Trammel,5400,303,0,16,9,0
Trammel,5472,303,0,24,9,0
Trammel,5447,312,0,9,9,0
Trammel,5487,312,0,9,47,0
Trammel,5400,320,0,9,9,0
Trammel,5447,322,0,9,23,0
Trammel,5384,327,0,9,10,0
Trammel,5424,327,0,9,9,0
Trammel,5434,335,0,13,9,0
Trammel,5416,344,0,9,9,0
Trammel,5447,346,0,9,14,0
Trammel,5471,346,0,9,30,0
Trammel,5384,351,0,32,9,0
Trammel,5416,359,0,9,9,0
Trammel,5426,367,0,14,9,0
Trammel,5455,400,0,9,9,0
Trammel,5455,410,0,9,14,0
Trammel,5464,415,0,16,9,0
Trammel,5480,423,0,16,9,0
Trammel,5447,424,0,9,9,0
Trammel,5471,426,0,9,14,0
Trammel,5456,431,0,15,9,0
Trammel,5407,440,0,9,9,0
Trammel,5463,442,0,9,14,0
Trammel,5424,447,0,9,9,0
Trammel,5434,447,0,10,9,0
Trammel,5472,447,0,16,9,0
Trammel,5407,450,0,9,22,0
Trammel,5479,458,0,9,14,0
Trammel,5416,463,0,24,9,0
Trammel,5469,479,17,27,9,0
Trammel,5418,480,0,10,16,0
Trammel,5430,480,0,10,10,0
Trammel,5384,495,0,9,9,0
Trammel,5394,495,0,14,9,0
Trammel,5432,495,0,9,9,0
Trammel,5442,495,0,46,9,0
Trammel,5425,1536,0,40,128,0
Trammel,5465,1536,0,12,32,0
Trammel,5479,1536,0,25,34,0
Trammel,5480,1570,0,24,94,0
Trammel,5465,1571,0,9,93,0
Trammel,5425,1664,0,79,112,0
Trammel,5376,2048,0,48,128,0
Trammel,5424,2064,0,80,112,0
Trammel,5458,2309,33,9,23,0
Trammel,5443,2312,32,15,21,0
Trammel,5474,2316,34,9,11,0
Trammel,5379,2338,6,9,41,0
Trammel,5388,2342,2,9,39,0
Trammel,5472,2352,36,10,9,0
Trammel,5495,2364,35,9,9,0
Trammel,5427,2365,7,9,25,0
Trammel,5415,2367,5,12,12,0
Trammel,5461,2380,4,10,28,0
Trammel,5449,2388,4,12,17,0
Trammel,5491,2388,7,13,23,0
Trammel,5435,2394,3,14,9,0
Trammel,5471,2403,4,18,10,0
Trammel,5456,2542,41,12,9,0
Trammel,5474,2542,45,10,10,0
Trammel,5376,2560,0,9,18,0
Trammel,5412,2560,0,9,9,0
Trammel,5439,2573,43,9,12,0
Trammel,5471,2615,43,10,10,0
Trammel,5461,2630,48,9,14,0
Trammel,5493,2630,44,11,13,0
Trammel,5470,2632,43,9,23,0
Trammel,5447,2669,48,9,14,0
Trammel,5456,2674,47,9,9,0
Trammel,5401,2679,2,9,9,0
Trammel,5422,2716,16,11,10,0
Trammel,5452,2722,44,13,12,0
Trammel,5443,2724,44,9,20,0
Trammel,5465,2724,46,11,47,0
Trammel,5493,2729,43,11,9,0
Trammel,5452,2740,45,13,14,0
Trammel,5422,2741,3,13,9,0
Trammel,5456,2768,46,9,12,0
Trammel,5480,2770,45,12,18,0
Trammel,5492,2772,43,12,16,0
Trammel,5492,2816,-2,10,11,0
Trammel,5440,2851,34,11,18,0
Trammel,5465,2854,37,10,20,0
Trammel,5451,2856,38,14,13,0
Trammel,5415,2863,37,16,22,0
Trammel,5431,2869,36,10,9,0
Trammel,5424,2885,35,14,9,0
Trammel,5462,2983,-1,10,9,0
Trammel,5426,3200,2,19,10,0
Trammel,5448,3233,3,10,23,0
Trammel,5458,3235,2,14,16,0
Trammel,5384,3245,3,12,19,0
Trammel,5383,3290,2,9,16,0
Trammel,5470,3291,3,14,35,0
Trammel,5387,3306,3,11,14,0
Trammel,5484,3307,2,9,16,0
Trammel,5401,3332,2,9,9,0
Trammel,5472,3339,0,9,9,0
Trammel,5488,3342,0,10,13,0
Trammel,5460,3343,0,9,9,0
Trammel,5435,3382,35,15,26,0
Trammel,5378,3383,5,10,43,0
Trammel,5404,3404,39,18,29,0
Trammel,5488,3405,1,11,11,0
Trammel,5379,3435,2,9,21,0
Trammel,5488,3438,40,16,18,0
Trammel,5444,3440,4,12,10,0
Trammel,5401,3441,34,15,11,0
Trammel,5385,3456,1,9,9,0
Trammel,5459,3456,-1,9,10,0
Trammel,5484,3456,37,20,28,0
Trammel,5394,3463,5,10,18,0
Trammel,5453,3501,35,13,15,0
Trammel,5376,3507,1,10,19,0
Trammel,5474,3508,36,10,9,0
Trammel,5396,3526,4,10,18,0
Trammel,5488,3530,1,14,18,0
Trammel,5422,3531,2,9,13,0
Trammel,5404,3544,1,10,9,0
Trammel,5444,3544,3,16,10,0
Trammel,5376,3549,3,11,20,0
Trammel,5397,3555,2,15,18,0
Trammel,5447,3570,0,9,10,0
Trammel,5376,3574,4,9,9,0
Trammel,5394,3584,-1,18,10,0
Trammel,5444,3594,28,16,12,0
Trammel,5460,3595,32,11,11,0
Trammel,5457,3606,30,9,11,0
Trammel,5397,3607,32,9,24,0
Trammel,5486,3611,-1,16,13,0
Trammel,5474,3614,-1,12,15,0
Trammel,5490,3637,29,14,17,0
Trammel,5437,3652,2,9,10,0
Trammel,5441,3662,1,16,9,0
Trammel,5450,3671,2,15,11,0
Trammel,5452,3682,-3,20,9,0
Trammel,5391,3688,28,9,11,0
Trammel,5465,3691,-1,15,10,0
Trammel,5409,3712,-1,20,11,0
Trammel,5405,3723,2,11,15,0
Trammel,5470,3724,31,9,9,0
Trammel,5487,3735,30,17,10,0
Trammel,5450,3737,-1,9,9,0
Trammel,5478,3757,0,17,17,0
Trammel,5494,3776,-1,9,9,0
Trammel,5455,3780,31,9,13,0
Trammel,5473,3795,29,15,20,0
Trammel,5488,3799,29,10,24,0
Trammel,5392,3801,-2,9,11,0
Trammel,5399,3812,2,10,10,0
Trammel,5376,3815,-1,9,25,0
Trammel,5385,3829,2,9,11,0
Trammel,5421,3829,0,9,11,0
Trammel,5430,3830,-2,11,10,0
Trammel,5376,3840,-1,10,95,0
Trammel,5386,3840,2,14,12,0
Trammel,5465,3841,-1,14,9,0
Trammel,5472,3850,0,9,9,0
Trammel,5416,3857,-2,9,11,0
Trammel,5406,3862,5,10,11,0
Trammel,5426,3889,38,10,11,0
Trammel,5478,3893,-3,9,9,0
Trammel,5446,3904,38,16,13,0
Trammel,5430,3909,39,9,10,0
Trammel,5490,3968,39,14,12,0
Trammel,5413,3982,0,13,10,0
Trammel,5426,3989,2,9,11,0
Trammel,5491,3998,-2,10,13,0
Trammel,5376,4002,-2,9,69,0
Trammel,5385,4004,2,9,9,0
Trammel,5430,4013,1,16,15,0
Trammel,5385,4014,-1,9,24,0
Trammel,5446,4016,-3,10,12,0
Trammel,5400,4036,-1,13,11,0
Trammel,5424,4045,2,9,16,0
Trammel,5433,4047,1,10,17,0
Trammel,5385,4050,1,9,21,0
Trammel,5463,4050,5,12,19,0
Trammel,5475,4056,-3,11,11,0
Trammel,5490,4056,-2,14,16,0
Trammel,5560,264,0,10,14,0
Trammel,5527,271,0,9,17,0
Trammel,5538,271,0,22,9,0
Trammel,5610,271,0,14,9,0
Trammel,5594,275,0,14,9,0
Trammel,5564,278,0,12,10,0
Trammel,5576,279,0,18,9,0
Trammel,5591,288,0,9,9,0
Trammel,5591,298,0,9,14,0
Trammel,5600,303,0,10,17,0
Trammel,5535,304,0,9,9,0
Trammel,5560,304,0,9,9,0
Trammel,5575,304,0,16,9,0
Trammel,5535,314,0,9,23,0
Trammel,5610,319,0,14,9,0
Trammel,5559,322,0,9,15,0
Trammel,5583,322,0,9,22,0
Trammel,5512,327,0,9,9,0
Trammel,5522,327,0,13,9,0
Trammel,5544,327,0,15,9,0
Trammel,5615,330,0,9,14,0
Trammel,5568,335,0,15,9,0
Trammel,5592,335,0,16,21,0
Trammel,5559,338,0,9,22,0
Trammel,5504,351,0,17,9,0
Trammel,5522,351,0,37,9,0
Trammel,5568,351,0,24,9,0
Trammel,5608,351,0,16,9,0
Trammel,5592,357,0,12,19,0
Trammel,5551,362,0,9,14,0
Trammel,5606,362,0,10,14,0
Trammel,5544,392,0,9,9,0
Trammel,5575,392,0,17,9,0
Trammel,5592,399,0,16,9,0
Trammel,5519,400,0,9,9,0
Trammel,5576,401,0,10,9,0
Trammel,5608,407,0,10,17,0
Trammel,5519,410,0,9,23,0
Trammel,5543,410,0,9,15,0
Trammel,5528,415,0,15,9,0
Trammel,5504,423,0,9,9,0
Trammel,5552,423,0,32,9,0
Trammel,5543,426,0,9,15,0
Trammel,5528,431,0,15,9,0
Trammel,5519,434,0,9,22,0
Trammel,5575,434,0,9,15,0
Trammel,5543,442,0,9,14,0
Trammel,5584,447,0,24,9,0
Trammel,5575,450,0,9,23,0
Trammel,5599,458,0,9,14,0
Trammel,5504,463,0,28,9,0
Trammel,5533,463,17,27,9,0
Trammel,5566,463,0,9,9,0
Trammel,5575,474,0,9,12,0
Trammel,5590,479,0,10,11,0
Trammel,5504,487,0,9,9,0
Trammel,5514,487,0,38,9,0
Trammel,5573,487,0,9,9,0
Trammel,5504,1536,0,128,128,0
Trammel,5504,1664,0,128,112,0
Trammel,5608,2048,0,24,128,0
Trammel,5504,2064,0,104,112,0
Trammel,5509,2333,20,11,43,0
Trammel,5561,2343,20,12,35,0
Trammel,5520,2351,19,9,24,0
Trammel,5552,2352,17,9,12,0
Trammel,5524,2392,6,14,16,0
Trammel,5538,2393,8,10,9,0
Trammel,5504,2395,5,19,15,0
Trammel,5595,2521,42,9,20,0
Trammel,5583,2522,45,12,23,0
Trammel,5604,2523,44,9,13,0
Trammel,5574,2530,42,9,14,0
Trammel,5622,2560,-1,9,12,0
Trammel,5569,2575,42,10,12,0
Trammel,5579,2578,44,10,12,0
Trammel,5534,2590,12,15,10,0
Trammel,5568,2599,13,16,10,0
Trammel,5519,2607,15,9,12,0
Trammel,5567,2621,14,10,10,0
Trammel,5520,2631,13,12,11,0
Trammel,5562,2631,10,9,9,0
Trammel,5525,2648,17,11,9,0
Trammel,5576,2659,47,9,29,0
